time,temperature,dwpt,humidity,precipitation,snow,wdir,windspeed,wpgt,pres,tsun,cloudcover,location
2024-10-31 07:00:00-04:00,17.2,11.0,67.0,0.0,,160.0,11.2,,1020.8,,3.0,Pittsburgh
2024-10-31 08:00:00-04:00,18.0,11.3,65.0,0.0,,160.0,7.0,,1021.0,,4.0,Pittsburgh
2024-10-31 09:00:00-04:00,21.1,11.7,55.0,0.0,,200.0,18.4,,1020.7,,4.0,Pittsburgh
2024-10-31 10:00:00-04:00,22.8,12.1,51.0,0.0,,220.0,27.7,,1019.8,,4.0,Pittsburgh
2024-10-31 11:00:00-04:00,23.9,12.8,50.0,0.0,,220.0,35.0,,1019.4,,4.0,Pittsburgh
2024-10-31 12:00:00-04:00,25.6,13.5,47.0,0.0,,220.0,32.0,,1018.6,,3.0,Pittsburgh
2024-10-31 13:00:00-04:00,26.1,12.9,44.0,0.0,,210.0,28.0,,1017.2,,4.0,Pittsburgh
2024-10-31 14:00:00-04:00,26.0,12.8,44.0,0.0,,210.0,22.0,,1017.0,,4.0,Pittsburgh
2024-10-31 15:00:00-04:00,26.7,12.7,42.0,0.0,,240.0,24.1,,1016.3,,4.0,Pittsburgh
2024-10-31 16:00:00-04:00,26.1,12.9,44.0,0.0,,230.0,22.3,,1015.8,,4.0,Pittsburgh
2024-10-31 17:00:00-04:00,25.6,12.8,45.0,0.0,,220.0,16.6,,1015.5,,4.0,Pittsburgh
2024-10-31 18:00:00-04:00,25.0,12.9,47.0,0.0,,210.0,20.5,,1015.3,,4.0,Pittsburgh
2024-10-31 19:00:00-04:00,24.0,12.3,48.0,0.0,,200.0,19.0,,1015.0,,4.0,Pittsburgh
2024-10-31 20:00:00-04:00,23.9,12.8,50.0,0.0,,200.0,16.6,,1014.4,,4.0,Pittsburgh
2024-10-26 20:00:00-04:00,12.8,1.8,47.0,0.0,,360.0,20.5,,1029.2,,3.0,Cleveland
2024-10-26 21:00:00-04:00,12.2,2.1,50.0,0.0,,360.0,18.4,,1029.6,,3.0,Cleveland
2024-10-26 22:00:00-04:00,12.0,1.9,50.0,0.0,,10.0,19.0,,1030.0,,3.0,Cleveland
2024-10-26 23:00:00-04:00,11.7,0.8,47.0,0.0,,10.0,9.4,,1030.4,,3.0,Cleveland
2024-10-27 00:00:00-04:00,12.0,1.0,47.0,0.0,,350.0,9.4,,1030.2,,2.0,Cleveland
2024-10-27 01:00:00-04:00,8.9,1.1,58.0,0.0,,150.0,11.2,,1030.3,,1.0,Cleveland
2024-10-27 02:00:00-04:00,8.0,1.4,63.0,0.0,,160.0,11.0,,1030.0,,1.0,Cleveland
2024-10-27 03:00:00-04:00,7.2,0.6,63.0,0.0,,150.0,14.8,,1030.1,,1.0,Cleveland
2024-10-27 04:00:00-04:00,6.7,0.6,65.0,0.0,,150.0,13.0,,1030.0,,2.0,Cleveland
2024-10-27 05:00:00-04:00,6.1,0.6,68.0,0.0,,150.0,14.8,,1030.2,,3.0,Cleveland
2024-10-27 06:00:00-04:00,5.6,0.6,70.0,0.0,,150.0,16.6,,1030.2,,3.0,Cleveland
2024-10-27 07:00:00-04:00,6.0,0.9,70.0,0.0,,150.0,19.0,,1031.0,,3.0,Cleveland
2024-10-27 08:00:00-04:00,6.7,1.2,68.0,0.0,,150.0,16.6,,1031.7,,1.0,Cleveland
2024-10-27 09:00:00-04:00,8.9,0.6,56.0,0.0,,160.0,20.5,,1031.3,,1.0,Cleveland
2024-10-27 10:00:00-04:00,10.6,-0.5,46.0,0.0,,170.0,22.3,,1030.9,,1.0,Cleveland
2024-10-27 11:00:00-04:00,11.7,0.8,47.0,0.0,,170.0,20.5,,1030.5,,1.0,Cleveland
2024-10-27 12:00:00-04:00,13.0,1.3,45.0,0.0,,210.0,11.0,,1030.0,,1.0,Cleveland
2024-10-27 13:00:00-04:00,13.3,1.6,45.0,0.0,,320.0,9.4,,1028.4,,2.0,Cleveland
2024-10-27 14:00:00-04:00,13.3,2.2,47.0,0.0,,330.0,9.4,,1027.7,,3.0,Cleveland
2024-10-27 15:00:00-04:00,13.9,2.8,47.0,0.0,,330.0,13.0,,1027.3,,2.0,Cleveland
2024-10-27 16:00:00-04:00,14.0,2.2,45.0,0.0,,330.0,11.0,,1027.0,,1.0,Cleveland
2024-10-27 17:00:00-04:00,12.8,2.3,49.0,0.0,,360.0,7.6,,1026.8,,3.0,Cleveland
2024-10-27 18:00:00-04:00,13.0,2.5,49.0,0.0,,354.0,9.4,,1027.0,,3.0,Cleveland
2024-10-27 19:00:00-04:00,12.2,3.4,55.0,0.0,,100.0,7.6,,1026.6,,3.0,Cleveland
2024-10-27 20:00:00-04:00,11.1,2.9,57.0,0.0,,110.0,9.4,,1027.0,,3.0,Cleveland
2024-10-27 21:00:00-04:00,11.0,3.3,59.0,0.0,,120.0,6.0,,1026.0,,1.0,Cleveland
2024-10-27 22:00:00-04:00,10.0,2.8,61.0,0.0,,110.0,9.4,,1026.6,,1.0,Cleveland
2024-10-27 23:00:00-04:00,8.9,2.2,63.0,0.0,,160.0,9.4,,1026.7,,1.0,Cleveland
2024-10-28 00:00:00-04:00,8.3,2.1,65.0,0.0,,140.0,11.2,,1026.7,,1.0,Cleveland
2024-10-28 01:00:00-04:00,8.3,1.7,63.0,0.0,,150.0,14.8,,1026.2,,1.0,Cleveland
2024-10-28 02:00:00-04:00,8.0,0.2,58.0,0.0,,150.0,13.0,,1026.0,,1.0,Cleveland
2024-10-28 03:00:00-04:00,7.8,-0.7,55.0,0.0,,150.0,16.6,,1026.2,,1.0,Cleveland
2024-10-28 04:00:00-04:00,7.2,-0.5,58.0,0.0,,150.0,16.6,,1026.4,,1.0,Cleveland
2024-10-28 05:00:00-04:00,7.2,-1.0,56.0,0.0,,140.0,14.8,,1026.6,,1.0,Cleveland
2024-10-28 06:00:00-04:00,7.2,-1.7,53.0,0.0,,150.0,16.6,,1026.6,,1.0,Cleveland
2024-10-28 07:00:00-04:00,7.0,-0.7,58.0,0.0,,150.0,17.0,,1027.0,,3.0,Cleveland
2024-10-28 08:00:00-04:00,7.8,-1.2,53.0,0.0,,150.0,14.8,,1027.4,,3.0,Cleveland
2024-10-28 09:00:00-04:00,10.0,-1.7,44.0,0.0,,150.0,16.6,,1027.7,,3.0,Cleveland
2024-10-28 10:00:00-04:00,12.8,-2.3,35.0,0.0,,150.0,18.4,,1027.5,,3.0,Cleveland
2024-10-28 11:00:00-04:00,13.9,-1.7,34.0,0.0,,170.0,11.2,,1027.1,,3.0,Cleveland
2024-10-28 12:00:00-04:00,16.0,-3.0,27.0,0.0,,160.0,13.0,,1026.0,,3.0,Cleveland
2024-10-28 13:00:00-04:00,16.7,-2.4,27.0,0.0,,150.0,14.8,,1025.1,,3.0,Cleveland
2024-10-28 14:00:00-04:00,17.2,-1.5,28.0,0.0,,160.0,11.2,,1024.1,,3.0,Cleveland
2024-10-28 15:00:00-04:00,17.2,-2.0,27.0,0.0,,160.0,9.4,,1023.5,,3.0,Cleveland
2024-10-28 16:00:00-04:00,17.8,-2.5,25.0,0.0,,150.0,7.6,,1023.1,,3.0,Cleveland
2024-10-28 17:00:00-04:00,15.0,5.5,53.0,0.0,,50.0,18.4,,1023.1,,3.0,Cleveland
2024-10-28 18:00:00-04:00,14.0,4.6,53.0,0.0,,60.0,7.0,,1022.0,,3.0,Cleveland
2024-10-28 19:00:00-04:00,13.9,3.4,49.0,0.0,,130.0,9.4,,1022.7,,3.0,Cleveland
2024-10-28 20:00:00-04:00,12.8,-0.5,40.0,0.0,,150.0,11.2,,1022.8,,3.0,Cleveland
2024-10-28 21:00:00-04:00,13.0,-0.3,40.0,0.0,,160.0,13.0,,1022.0,,3.0,Cleveland
2024-10-28 22:00:00-04:00,12.8,-0.5,40.0,0.0,,160.0,14.8,,1022.3,,3.0,Cleveland
2024-10-28 23:00:00-04:00,14.0,0.3,39.0,0.0,,150.0,19.0,,1022.0,,3.0,Cleveland
2024-10-29 00:00:00-04:00,13.3,0.6,42.0,0.0,,150.0,20.5,,1021.6,,2.0,Cleveland
2024-10-29 01:00:00-04:00,14.4,2.3,44.0,0.0,,150.0,18.4,,1021.2,,2.0,Cleveland
2024-10-29 02:00:00-04:00,14.0,3.4,49.0,0.0,,150.0,26.0,,1021.0,,2.0,Cleveland
2024-10-29 03:00:00-04:00,15.0,4.9,51.0,0.0,,150.0,28.0,,1020.8,,3.0,Cleveland
2024-10-29 04:00:00-04:00,15.6,6.1,53.0,0.0,,160.0,24.1,,1020.4,,3.0,Cleveland
2024-10-29 05:00:00-04:00,16.1,7.3,56.0,0.0,,160.0,24.1,,1020.0,,3.0,Cleveland
2024-10-29 06:00:00-04:00,15.0,10.6,75.0,0.2,,160.0,27.7,,1019.9,,7.0,Cleveland
2024-10-29 07:00:00-04:00,16.0,11.6,75.0,0.5,,150.0,33.0,,1020.0,,8.0,Cleveland
2024-10-29 08:00:00-04:00,16.1,11.7,75.0,0.0,,150.0,30.0,,1020.0,,3.0,Cleveland
2024-10-29 09:00:00-04:00,17.8,12.3,70.0,0.0,,160.0,25.9,,1019.9,,3.0,Cleveland
2024-10-29 10:00:00-04:00,20.0,13.2,65.0,0.0,,170.0,24.1,,1020.0,,3.0,Cleveland
2024-10-29 11:00:00-04:00,23.3,13.2,53.0,0.0,,180.0,39.0,,1019.1,,3.0,Cleveland
2024-10-29 12:00:00-04:00,24.0,12.9,50.0,0.0,,190.0,28.0,,1019.0,,3.0,Cleveland
2024-10-29 13:00:00-04:00,24.4,13.9,52.0,0.0,,190.0,39.0,,1017.8,,3.0,Cleveland
2024-10-29 14:00:00-04:00,25.0,13.2,48.0,0.0,,190.0,39.0,,1017.6,,3.0,Cleveland
2024-10-29 15:00:00-04:00,26.7,12.7,42.0,0.0,,210.0,33.0,,1017.3,,3.0,Cleveland
2024-10-29 16:00:00-04:00,27.0,14.1,45.0,0.0,,190.0,26.0,,1018.0,,3.0,Cleveland
2024-10-29 17:00:00-04:00,26.1,13.2,45.0,0.0,,200.0,24.1,,1017.8,,3.0,Cleveland
2024-10-29 18:00:00-04:00,25.0,12.9,47.0,0.0,,190.0,24.1,,1018.6,,3.0,Cleveland
2024-10-29 19:00:00-04:00,23.9,12.8,50.0,0.0,,180.0,20.5,,1019.2,,3.0,Cleveland
2024-10-29 20:00:00-04:00,23.3,12.9,52.0,0.0,,180.0,22.3,,1019.5,,3.0,Cleveland
2024-10-29 21:00:00-04:00,23.0,12.3,51.0,0.0,,180.0,24.0,,1020.0,,3.0,Cleveland
2024-10-29 22:00:00-04:00,22.8,12.1,51.0,0.0,,180.0,20.5,,1020.0,,3.0,Cleveland
2024-10-29 23:00:00-04:00,22.8,12.7,53.0,0.0,,190.0,33.0,,1019.8,,3.0,Cleveland
2024-10-30 00:00:00-04:00,22.8,12.7,53.0,0.0,,190.0,35.0,,1019.9,,3.0,Cleveland
2024-10-30 01:00:00-04:00,22.8,12.7,53.0,0.0,,190.0,32.0,,1020.3,,3.0,Cleveland
2024-10-30 02:00:00-04:00,22.2,12.7,55.0,0.0,,190.0,30.0,,1020.4,,3.0,Cleveland
2024-10-30 03:00:00-04:00,21.0,12.7,59.0,0.0,,180.0,26.0,,1021.0,,3.0,Cleveland
2024-10-30 04:00:00-04:00,20.6,12.8,61.0,0.0,,190.0,22.3,,1021.4,,3.0,Cleveland
2024-10-30 05:00:00-04:00,20.6,12.8,61.0,0.0,,190.0,13.0,,1022.1,,3.0,Cleveland
2024-10-30 06:00:00-04:00,20.0,13.2,65.0,0.0,,190.0,19.0,,1023.0,,3.0,Cleveland
2024-10-30 07:00:00-04:00,19.4,13.3,68.0,0.0,,180.0,22.3,,1022.7,,3.0,Cleveland
2024-10-30 08:00:00-04:00,20.0,13.2,65.0,0.0,,170.0,22.3,,1023.1,,3.0,Cleveland
2024-10-30 09:00:00-04:00,21.1,14.0,64.0,0.0,,190.0,24.1,,1023.4,,3.0,Cleveland
2024-10-30 10:00:00-04:00,22.8,14.4,59.0,0.0,,210.0,22.3,,1023.1,,3.0,Cleveland
2024-10-30 11:00:00-04:00,24.0,14.1,54.0,0.0,,220.0,26.0,,1023.0,,3.0,Cleveland
2024-10-30 12:00:00-04:00,25.6,13.8,48.0,0.0,,190.0,33.0,,1022.2,,3.0,Cleveland
2024-10-30 13:00:00-04:00,26.1,14.6,49.0,0.0,,210.0,22.3,,1021.4,,3.0,Cleveland
2024-10-30 14:00:00-04:00,26.1,14.6,49.0,0.0,,200.0,25.9,,1020.7,,3.0,Cleveland
2024-10-30 15:00:00-04:00,25.6,13.8,48.0,0.0,,190.0,33.0,,1020.2,,3.0,Cleveland
2024-10-30 16:00:00-04:00,26.0,14.1,48.0,0.0,,200.0,28.0,,1020.0,,3.0,Cleveland
2024-10-30 17:00:00-04:00,24.4,13.3,50.0,0.0,,200.0,18.4,,1019.7,,3.0,Cleveland
2024-10-30 18:00:00-04:00,23.9,13.4,52.0,0.0,,170.0,11.2,,1019.5,,3.0,Cleveland
2024-10-30 19:00:00-04:00,23.3,13.2,53.0,0.0,,190.0,18.4,,1019.7,,3.0,Cleveland
2024-10-30 20:00:00-04:00,22.8,12.7,53.0,0.0,,190.0,24.0,,1019.1,,3.0,Cleveland
2024-10-30 21:00:00-04:00,23.0,12.3,51.0,0.0,,190.0,28.0,,1019.0,,3.0,Cleveland
2024-10-30 22:00:00-04:00,22.2,12.2,53.0,0.0,,190.0,25.9,,1019.1,,3.0,Cleveland
2024-10-30 23:00:00-04:00,22.2,11.6,51.0,0.0,,190.0,32.0,,1018.7,,3.0,Cleveland
2024-10-31 00:00:00-04:00,22.2,11.6,51.0,0.0,,190.0,28.0,,1018.3,,3.0,Cleveland
2024-10-31 01:00:00-04:00,22.0,12.0,53.0,0.0,,190.0,28.0,,1018.0,,3.0,Cleveland
2024-10-31 02:00:00-04:00,21.7,12.3,55.0,0.0,,180.0,35.0,,1017.3,,3.0,Cleveland
2024-10-31 03:00:00-04:00,21.0,12.2,57.0,0.0,,180.0,33.0,,1017.0,,3.0,Cleveland
2024-10-31 04:00:00-04:00,20.6,12.8,61.0,0.0,,180.0,37.0,,1016.4,,3.0,Cleveland
2024-10-31 05:00:00-04:00,20.6,14.0,66.0,0.0,,190.0,35.0,,1016.1,,3.0,Cleveland
2024-10-31 06:00:00-04:00,20.6,14.5,68.0,0.0,,180.0,37.0,,1015.9,,3.0,Cleveland
2024-10-31 07:00:00-04:00,21.0,15.3,70.0,0.0,,180.0,24.0,,1016.0,,3.0,Cleveland
2024-10-31 08:00:00-04:00,20.6,14.9,70.0,0.0,,170.0,22.3,,1015.9,,3.0,Cleveland
2024-10-31 09:00:00-04:00,21.7,15.1,66.0,0.0,,190.0,33.0,,1015.4,,3.0,Cleveland
2024-10-31 10:00:00-04:00,22.8,15.6,64.0,0.0,,180.0,35.0,,1014.3,,1.0,Cleveland
2024-10-31 11:00:00-04:00,23.9,15.7,60.0,0.0,,200.0,25.9,,1014.1,,2.0,Cleveland
2024-10-31 12:00:00-04:00,26.0,16.0,54.0,0.0,,200.0,32.0,,1014.0,,2.0,Cleveland
2024-10-31 13:00:00-04:00,26.1,15.5,52.0,0.0,,210.0,38.9,,1012.6,,3.0,Cleveland
2024-10-31 14:00:00-04:00,24.0,16.3,62.0,0.0,,200.0,35.0,,1013.0,,3.0,Cleveland
2024-10-31 15:00:00-04:00,24.0,16.3,62.0,0.2,,210.0,33.0,,1013.0,,7.0,Cleveland
2024-10-31 16:00:00-04:00,24.4,16.1,60.0,1.4,,190.0,39.0,,1010.7,,18.0,Cleveland
2024-10-31 17:00:00-04:00,24.0,15.2,58.0,0.5,,190.0,41.0,,1011.0,,8.0,Cleveland
2024-10-31 18:00:00-04:00,23.9,15.1,58.0,0.0,,200.0,30.0,,1010.9,,3.0,Cleveland
2024-10-31 19:00:00-04:00,22.8,15.6,64.0,0.0,,230.0,22.3,,1011.7,,3.0,Cleveland
2024-10-31 20:00:00-04:00,22.8,13.3,55.0,0.0,,210.0,41.0,,1011.4,,3.0,Cleveland
2024-10-26 20:00:00-04:00,11.0,1.0,50.0,0.0,,120.0,7.0,,1031.0,,1.0,Chicago
2024-10-26 21:00:00-04:00,8.9,0.6,56.0,0.0,,0.0,0.0,,1031.5,,3.0,Chicago
2024-10-26 22:00:00-04:00,7.2,1.1,65.0,0.0,,280.0,5.4,,1031.7,,3.0,Chicago
2024-10-26 23:00:00-04:00,7.8,1.6,65.0,0.0,,250.0,5.4,,1031.5,,3.0,Chicago
2024-10-27 00:00:00-04:00,8.0,2.5,68.0,0.0,,220.0,4.7,,1031.0,,3.0,Chicago
2024-10-27 01:00:00-04:00,7.8,2.3,68.0,0.0,,210.0,7.6,,1030.7,,3.0,Chicago
2024-10-27 02:00:00-04:00,7.8,2.3,68.0,0.0,,0.0,0.0,,1030.5,,3.0,Chicago
2024-10-27 03:00:00-04:00,7.2,1.1,65.0,0.0,,220.0,7.6,,1030.4,,3.0,Chicago
2024-10-27 04:00:00-04:00,6.1,1.0,70.0,0.0,,0.0,0.0,,1030.0,,3.0,Chicago
2024-10-27 05:00:00-04:00,6.0,0.5,68.0,0.0,,225.0,8.3,,1030.0,,1.0,Chicago
2024-10-27 06:00:00-04:00,5.0,0.0,70.0,0.0,,0.0,0.0,,1030.7,,1.0,Chicago
2024-10-27 07:00:00-04:00,4.4,0.0,73.0,0.0,,0.0,0.0,,1030.9,,1.0,Chicago
2024-10-27 08:00:00-04:00,5.6,0.6,70.0,0.0,,0.0,0.0,,1030.6,,1.0,Chicago
2024-10-27 09:00:00-04:00,7.2,1.7,68.0,0.0,,220.0,9.4,,1030.4,,1.0,Chicago
2024-10-27 10:00:00-04:00,9.0,1.9,61.0,0.0,,210.0,9.0,,1030.0,,1.0,Chicago
2024-10-27 11:00:00-04:00,11.1,1.6,52.0,0.0,,0.0,0.0,,1029.9,,1.0,Chicago
2024-10-27 12:00:00-04:00,12.2,1.8,49.0,0.0,,164.0,5.4,,1028.7,,1.0,Chicago
2024-10-27 13:00:00-04:00,13.3,0.0,40.0,0.0,,250.0,5.4,,1027.6,,1.0,Chicago
2024-10-27 14:00:00-04:00,13.9,-0.9,36.0,0.0,,172.0,7.6,,1026.2,,1.0,Chicago
2024-10-27 15:00:00-04:00,14.0,-3.3,30.0,0.0,,230.0,7.0,,1025.0,,1.0,Chicago
2024-10-27 16:00:00-04:00,15.0,-3.4,28.0,0.0,,170.0,13.0,,1024.7,,1.0,Chicago
2024-10-27 17:00:00-04:00,14.4,-4.4,27.0,0.0,,210.0,11.2,,1024.5,,1.0,Chicago
2024-10-27 18:00:00-04:00,13.9,-3.9,29.0,0.0,,190.0,5.4,,1024.3,,1.0,Chicago
2024-10-27 19:00:00-04:00,13.0,-3.8,31.0,0.0,,180.0,6.0,,1024.0,,1.0,Chicago
2024-10-27 20:00:00-04:00,12.8,-2.7,34.0,0.0,,160.0,7.6,,1024.3,,1.0,Chicago
2024-10-27 21:00:00-04:00,11.7,-2.2,38.0,0.0,,170.0,11.2,,1024.0,,1.0,Chicago
2024-10-27 22:00:00-04:00,11.1,-2.3,39.0,0.0,,173.0,7.6,,1024.0,,1.0,Chicago
2024-10-27 23:00:00-04:00,9.4,-1.6,46.0,0.0,,160.0,9.4,,1023.7,,2.0,Chicago
2024-10-28 00:00:00-04:00,9.0,-1.7,47.0,0.0,,170.0,9.0,,1023.0,,1.0,Chicago
2024-10-28 01:00:00-04:00,8.3,-1.0,52.0,0.0,,170.0,9.4,,1023.1,,1.0,Chicago
2024-10-28 02:00:00-04:00,8.3,-1.0,52.0,0.0,,170.0,11.2,,1022.6,,3.0,Chicago
2024-10-28 03:00:00-04:00,7.8,-1.2,53.0,0.0,,180.0,9.4,,1022.7,,3.0,Chicago
2024-10-28 04:00:00-04:00,7.2,-1.0,56.0,0.0,,180.0,7.6,,1022.4,,3.0,Chicago
2024-10-28 05:00:00-04:00,8.0,-1.0,53.0,0.0,,170.0,9.0,,1023.0,,3.0,Chicago
2024-10-28 06:00:00-04:00,7.8,-1.2,53.0,0.0,,170.0,11.2,,1022.7,,3.0,Chicago
2024-10-28 07:00:00-04:00,7.8,-1.2,53.0,0.0,,170.0,7.6,,1022.8,,3.0,Chicago
2024-10-28 08:00:00-04:00,7.8,-1.2,53.0,0.0,,170.0,11.2,,1022.6,,3.0,Chicago
2024-10-28 09:00:00-04:00,9.0,-0.9,50.0,0.0,,170.0,15.0,,1022.0,,3.0,Chicago
2024-10-28 10:00:00-04:00,11.7,0.2,45.0,0.0,,170.0,13.0,,1022.6,,3.0,Chicago
2024-10-28 11:00:00-04:00,14.4,0.6,39.0,0.0,,180.0,14.8,,1021.6,,3.0,Chicago
2024-10-28 12:00:00-04:00,16.7,1.5,36.0,0.0,,180.0,18.4,,1020.8,,3.0,Chicago
2024-10-28 13:00:00-04:00,17.8,2.9,37.0,0.0,,170.0,20.5,,1019.8,,3.0,Chicago
2024-10-28 14:00:00-04:00,19.0,3.6,36.0,0.0,,150.0,17.0,,1019.0,,3.0,Chicago
2024-10-28 15:00:00-04:00,19.4,2.7,33.0,0.0,,170.0,22.3,,1017.7,,3.0,Chicago
2024-10-28 16:00:00-04:00,19.4,2.7,33.0,0.0,,160.0,14.8,,1016.8,,3.0,Chicago
2024-10-28 17:00:00-04:00,19.4,2.3,32.0,0.0,,160.0,14.8,,1016.0,,3.0,Chicago
2024-10-28 18:00:00-04:00,19.4,2.7,33.0,0.0,,140.0,13.0,,1015.6,,3.0,Chicago
2024-10-28 19:00:00-04:00,19.0,3.6,36.0,0.0,,160.0,15.0,,1016.0,,3.0,Chicago
2024-10-28 20:00:00-04:00,18.9,3.9,37.0,0.0,,150.0,16.6,,1014.9,,3.0,Chicago
2024-10-28 21:00:00-04:00,18.9,5.0,40.0,0.0,,160.0,18.4,,1014.4,,3.0,Chicago
2024-10-28 22:00:00-04:00,18.9,8.0,49.0,0.0,,170.0,25.9,,1014.0,,3.0,Chicago
2024-10-28 23:00:00-04:00,19.0,10.3,57.0,0.0,,190.0,24.0,,1014.0,,3.0,Chicago
2024-10-29 00:00:00-04:00,19.4,11.7,61.0,0.0,,180.0,22.3,,1013.0,,3.0,Chicago
2024-10-29 01:00:00-04:00,20.0,13.2,65.0,0.0,,190.0,20.0,,1013.0,,3.0,Chicago
2024-10-29 02:00:00-04:00,21.1,14.5,66.0,0.0,,200.0,24.0,,1012.1,,3.0,Chicago
2024-10-29 03:00:00-04:00,21.7,14.4,63.0,0.0,,200.0,30.0,,1011.7,,3.0,Chicago
2024-10-29 04:00:00-04:00,21.0,14.4,66.0,0.0,,200.0,28.0,,1012.0,,3.0,Chicago
2024-10-29 05:00:00-04:00,20.6,14.5,68.0,0.0,,200.0,26.0,,1011.8,,3.0,Chicago
2024-10-29 06:00:00-04:00,20.0,13.9,68.0,0.0,,200.0,28.0,,1011.8,,3.0,Chicago
2024-10-29 07:00:00-04:00,20.0,13.2,65.0,0.0,,200.0,24.1,,1011.9,,3.0,Chicago
2024-10-29 08:00:00-04:00,20.6,12.8,61.0,0.0,,200.0,22.3,,1012.4,,3.0,Chicago
2024-10-29 09:00:00-04:00,20.6,12.8,61.0,0.0,,210.0,29.5,,1012.9,,3.0,Chicago
2024-10-29 10:00:00-04:00,22.2,12.2,53.0,0.0,,210.0,33.0,,1013.1,,3.0,Chicago
2024-10-29 11:00:00-04:00,24.0,12.9,50.0,0.0,,210.0,35.0,,1014.0,,3.0,Chicago
2024-10-29 12:00:00-04:00,25.0,13.9,50.0,0.0,,210.0,24.1,,1012.9,,3.0,Chicago
2024-10-29 13:00:00-04:00,26.7,13.8,45.0,0.0,,210.0,33.0,,1011.7,,3.0,Chicago
2024-10-29 14:00:00-04:00,28.0,14.3,43.0,0.0,,210.0,30.0,,1012.0,,3.0,Chicago
2024-10-29 15:00:00-04:00,27.8,14.1,43.0,0.0,,200.0,32.0,,1010.6,,3.0,Chicago
2024-10-29 16:00:00-04:00,28.0,13.1,40.0,0.0,,200.0,41.0,,1011.0,,3.0,Chicago
2024-10-29 17:00:00-04:00,27.8,11.8,37.0,0.0,,190.0,29.5,,1010.4,,3.0,Chicago
2024-10-29 18:00:00-04:00,26.7,10.8,37.0,0.0,,200.0,35.0,,1011.0,,3.0,Chicago
2024-10-29 19:00:00-04:00,26.0,11.0,39.0,0.0,,200.0,26.0,,1013.0,,3.0,Chicago
2024-10-29 20:00:00-04:00,24.4,10.7,42.0,0.0,,200.0,26.0,,1012.5,,3.0,Chicago
2024-10-29 21:00:00-04:00,24.0,9.6,40.0,0.0,,200.0,33.0,,1014.0,,3.0,Chicago
2024-10-29 22:00:00-04:00,23.3,11.0,46.0,0.0,,190.0,35.0,,1013.4,,3.0,Chicago
2024-10-29 23:00:00-04:00,22.8,12.1,51.0,0.0,,190.0,33.0,,1013.7,,3.0,Chicago
2024-10-30 00:00:00-04:00,22.2,12.2,53.0,0.0,,200.0,33.0,,1014.1,,3.0,Chicago
2024-10-30 01:00:00-04:00,22.0,12.0,53.0,0.0,,210.0,37.0,,1015.0,,3.0,Chicago
2024-10-30 02:00:00-04:00,21.7,12.8,57.0,0.0,,200.0,35.0,,1016.0,,3.0,Chicago
2024-10-30 03:00:00-04:00,21.1,12.8,59.0,0.0,,200.0,28.0,,1014.9,,3.0,Chicago
2024-10-30 04:00:00-04:00,21.0,12.7,59.0,0.0,,210.0,28.0,,1016.0,,3.0,Chicago
2024-10-30 05:00:00-04:00,21.1,13.3,61.0,0.0,,200.0,24.1,,1015.2,,3.0,Chicago
2024-10-30 06:00:00-04:00,21.0,13.9,64.0,0.0,,210.0,26.0,,1017.0,,3.0,Chicago
2024-10-30 07:00:00-04:00,20.6,14.0,66.0,0.0,,200.0,27.7,,1016.3,,3.0,Chicago
2024-10-30 08:00:00-04:00,21.1,14.0,64.0,0.0,,210.0,29.5,,1016.5,,3.0,Chicago
2024-10-30 09:00:00-04:00,21.1,14.5,66.0,0.0,,200.0,33.0,,1017.0,,3.0,Chicago
2024-10-30 10:00:00-04:00,22.2,14.3,61.0,0.0,,210.0,25.9,,1016.8,,3.0,Chicago
2024-10-30 11:00:00-04:00,23.0,14.0,57.0,0.0,,220.0,43.0,,1018.0,,3.0,Chicago
2024-10-30 12:00:00-04:00,23.9,15.1,58.0,0.0,,210.0,33.0,,1016.2,,3.0,Chicago
2024-10-30 13:00:00-04:00,25.6,14.4,50.0,0.0,,210.0,31.7,,1014.9,,3.0,Chicago
2024-10-30 14:00:00-04:00,27.0,14.1,45.0,0.0,,210.0,35.0,,1015.0,,3.0,Chicago
2024-10-30 15:00:00-04:00,27.2,13.2,42.0,0.0,,220.0,35.0,,1012.9,,3.0,Chicago
2024-10-30 16:00:00-04:00,26.7,13.8,45.0,0.0,,200.0,30.0,,1012.2,,3.0,Chicago
2024-10-30 17:00:00-04:00,26.1,12.9,44.0,0.0,,210.0,25.9,,1011.9,,3.0,Chicago
2024-10-30 18:00:00-04:00,26.0,12.5,43.0,0.0,,200.0,26.0,,1014.0,,3.0,Chicago
2024-10-30 19:00:00-04:00,24.4,12.7,48.0,0.0,,190.0,25.9,,1012.9,,3.0,Chicago
2024-10-30 20:00:00-04:00,23.9,12.8,50.0,0.0,,190.0,25.9,,1012.4,,3.0,Chicago
2024-10-30 21:00:00-04:00,23.3,12.3,50.0,0.0,,190.0,24.1,,1011.9,,3.0,Chicago
2024-10-30 22:00:00-04:00,22.8,12.1,51.0,0.0,,180.0,27.7,,1011.5,,3.0,Chicago
2024-10-30 23:00:00-04:00,22.8,11.8,50.0,0.0,,190.0,24.1,,1010.8,,3.0,Chicago
2024-10-31 00:00:00-04:00,23.0,12.0,50.0,0.0,,190.0,41.0,,1011.0,,3.0,Chicago
2024-10-31 01:00:00-04:00,22.2,11.6,51.0,0.0,,200.0,37.0,,1008.7,,3.0,Chicago
